Prefix,Primary City,Company,County,Usage,Introduced
(206) 540-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,2/11/95
(206) 541-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,2/11/95
(206) 542-,"Richmond Beach, WA",Frontier Communications Northwest Inc.,King,Landline,2/4/94
(206) 543-,"Seattle, WA",Broadwing Communications,King,Landline,2/4/94
(206) 544-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 545-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 546-,"Richmond Beach, WA",Frontier Communications Northwest Inc.,King,Landline,2/4/94
(206) 547-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 548-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 549-,"Seattle, WA",T-mobile Usa,King,Cell Number,10/4/12
(206) 550-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,2/11/95
(206) 551-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,8/20/00
(206) 552-,"Seattle, WA",Bandwidth.com Clec,King,Landline,6/18/08
(206) 553-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 554-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 556-,,Cellco Partnership DBA Verizon Wireless,,Unknown,6/11/14
(206) 557-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,10/9/12
(206) 559-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,2/4/94
(206) 560-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,1/23/01
(206) 563-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,1/25/98
(206) 567-,"Seattle, WA",Centurytel Of Washington DBA Centurylink,King,Landline,2/4/94
(206) 568-,"Seattle, WA",Qwest Corporation,King,Landline,5/18/98
(206) 569-,"Seattle, WA",Global Crossing Local Services-wa,King,Landline,5/10/99
(206) 570-,"Seattle, WA",American Messaging (am),King,Cell Number,7/4/95
(206) 571-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,1/25/98
(206) 574-,"Seattle, WA",Qwest Corporation,King,Landline,11/20/98
(206) 575-,"Seattle, WA",Qwest Corporation,King,Landline,10/11/97
(206) 576-,"Seattle, WA",Tw Telecom Of Washington LLC,King,Landline,1/25/98
(206) 577-,"Seattle, WA",Global Crossing Local Services-wa,King,Landline,1/25/98
(206) 578-,"Seattle, WA","International Telcom, Ltd.",King,Landline,8/20/00
(206) 579-,"Kirkland, WA",Sprint Spectrum L.p.,King,Cell Number,11/20/98
(206) 582-,"Seattle, WA",Electric Lightwave DBA Integra Telecom,King,Landline,7/30/13
(206) 583-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 585-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 587-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 588-,"Seattle, WA",Comcast Phone Of Washington/oregon,King,Landline,5/15/08
(206) 592-,"Des Moines, WA",Qwest Corporation,King,Landline,1/25/98
(206) 595-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,7/1/96
(206) 596-,"Seattle, WA",Hypercube Telecom,King,Landline,2/8/12
(206) 597-,"Seattle, WA",Qwest Corporation,King,Landline,4/4/14
(206) 598-,"Seattle, WA",Qwest Corporation,King,Landline,10/11/97
(206) 599-,"Seattle, WA",Qwest Corporation,King,Landline,7/1/96
(206) 600-,"Seattle, WA","International Telcom, Ltd.",King,Landline,5/10/99
(206) 601-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 602-,"Seattle, WA",Level 3 Communications,King,Landline,5/9/13
